index,codec,type,preset,threads,gop,has_b_frames,refs,fI,fP,fB,fT,outfile_size_kbyte,outfile_bit_rate_kbs,outfile_options,enc_sec,comp_ratio_persent,enc_speed,ssim_min,ssim_mean,vmaf_min,vmaf_mean
268,h264_qsv,LA_ICQ,veryslow,"""4""",256,3,6,15,450,3132,3597,88298.86376953125,5886.906412760417,-global_quality 25 -look_ahead 1 -g 256 -bf 7 -refs 6,12.197437961896261,0.6516775520060573,9.851066691583927,0.9881126666666665,0.9959224999999999,80.77210483333333,94.009208
269,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,8,15,408,3174,3597,86051.46647135417,5737.07421875,-global_quality 25 -look_ahead 1 -g 256 -bf 8 -refs 8,12.153171181678772,0.6606853748442846,9.888077165680306,0.9864825,0.9957234999999999,80.37752766666667,93.78899483333333
270,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,8,15,366,3216,3597,83518.23990885417,5568.186197916667,-global_quality 25 -look_ahead 1 -g 256 -bf 9 -refs 8,12.146466732025146,0.6706983708801081,9.894917877862076,0.9864848333333334,0.9956119999999999,80.39380433333334,93.64878449999999
271,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,8,15,338,3244,3597,85333.54947916667,5689.21484375,-global_quality 25 -look_ahead 1 -g 256 -bf 10 -refs 8,12.141809582710266,0.6633551366276987,9.898815760502119,0.9862126666666667,0.9955846666666668,79.90105133333334,93.62640666666665
272,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,13,15,338,3244,3597,85333.49479166667,5689.211263020833,-global_quality 25 -look_ahead 1 -g 256 -bf 10 -refs 13,12.14449648062388,0.6633553690612638,9.896673151139373,0.9862126666666667,0.9955846666666668,79.90105133333334,93.62640666666665
273,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,6,15,309,3273,3597,86485.06022135417,5765.981770833333,-global_quality 25 -look_ahead 1 -g 256 -bf 11 -refs 6,12.157414118448893,0.6588442580862713,9.887057760416509,0.9859466666666666,0.9956329999999999,80.04529566666666,93.63093466666668
274,h264_qsv,LA_ICQ,veryslow,"""4""",256,1,2,15,281,3301,3597,117925.64046223958,7862.189615885417,-global_quality 25 -look_ahead 1 -g 256 -bf 12 -refs 2,13.40072766939799,0.5352437902144356,8.961726232780862,0.9878363333333332,0.9955750000000001,81.5244685,93.97133883333333
275,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,7,15,281,3301,3597,86232.619140625,5749.155598958333,-global_quality 25 -look_ahead 1 -g 256 -bf 12 -refs 7,12.229141394297281,0.6597885760826554,9.828095141225582,0.9856705,0.9955314999999999,79.96347933333334,93.56471700000002
276,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,8,15,281,3301,3597,86232.60563151042,5749.15478515625,-global_quality 25 -look_ahead 1 -g 256 -bf 12 -refs 8,12.227953831354776,0.6597886335728157,9.829065389101576,0.9856705,0.9955314999999999,79.96347933333334,93.56471700000002
277,h264_qsv,LA_ICQ,veryslow,"""4""",256,4,15,15,239,3343,3597,84996.748046875,5666.760579427083,-global_quality 25 -look_ahead 1 -g 256 -bf 14 -refs 15,12.390345176060995,0.6646822859341176,9.699230786550268,0.9848913333333335,0.9954523333333335,79.9523075,93.47602316666666
278,h264_qsv,LA_ICQ,veryslow,"""4""",256,5,13,15,211,3371,3597,83321.91585286458,5555.102701822917,-global_quality 25 -look_ahead 1 -g 256 -bf 16 -refs 13,12.425308108329773,0.6712700675020381,9.672245571019372,0.9853701666666668,0.995349,79.6853905,93.37870266666665
